id,nom,chemin,type,niveau,theme,notion,sequence_possible,statut,qualite,reutilisable,a_refondre,commentaire,source,audience,publishable,copie_dans_banques,evidence_category,hash,symlink
P01-P11-tp-parcours-recherche-extremum-moyenne,P11_tp_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_tp_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,812bab0b8f20cd0c207c20603db755bac6eedeb86e2027d74a2c16f41eef9593,non
P01-P11-trace-parcours-recherche-extremum-moyenne,P11_trace_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_trace_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,420e4641b28342408289309ab46c13f136c3b16c7b58bebf2bc12ee640085e1f,non
P01-P11-version-amenagee-parcours-recherche-extremum-moyenne,P11_version_amenagee_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_version_amenagee_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,f03d15d304571a8c847c031b7337c8ef4033f4955e193b79bb6a44591a681c79,non
P01-P12-TD-tris-invariants-complexite,P12_TD_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_TD_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,783e1f670ad1dc5219e520ba9faf635cdd95c5376a05075391947be91769a60a,non
P01-P12-bareme-tris-invariants-complexite,P12_bareme_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_bareme_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,3aa37a07947dd2ca16b37c4bd50c9725a722ca393f99153bbcbf74d1f0d60c08,non
P01-P12-corrige-tris-invariants-complexite,P12_corrige_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_corrige_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,0f89cd24ce56b45ea62869b398d9101a522522802e0f55cc5aa1906a8f56fd52,non
P01-P12-cours-tris-invariants-complexite,P12_cours_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_cours_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,9b6bdaeeaefc80ca6a5a4d10f40b17792749406833dcf88f783c94dd8fe58e28,non
P01-P12-evaluation-tris-invariants-complexite,P12_evaluation_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_evaluation_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,5e85a47b54f3fe58019af51caf9e54ef2db8ccf4780a3e888eb327d17c94daea,non
P01-P12-remediation-tris-invariants-complexite,P12_remediation_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_remediation_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,270b50de3a69a34505320ade868736ac240fadd5c1c96fb48b236fe10f7123b7,non
P01-P12-tp-tris-invariants-complexite,P12_tp_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_tp_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,e7fb436e00e3a8928a4a2bd631aab3bf026aab244f7bdf3ebcd9facecb61d056,non
P01-P12-trace-tris-invariants-complexite,P12_trace_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_trace_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,e09f209b42dece246d33cbb5cf6ffe5ed17c4b463ac092e87e733ec0d4ff0388,non
P01-P12-version-amenagee-tris-invariants-complexite,P12_version_amenagee_tris_invariants_complexite.md,03_progressions/supports/premiere/P12/P12_version_amenagee_tris_invariants_complexite.md,document,premiere,"tris, invariants et complexité","tris, invariants et complexité",P12,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,74c9a322ae25a297665dc918a1e726a28680d6d66406aa06aeebc8a58c8d82e9,non
P01-P13-TD-dichotomie-glouton-knn,P13_TD_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_TD_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,94e6acd45133588c1fbb8e27cf50701ee09ea622dd5ca4d7696191c6940603c4,non
P01-P13-bareme-dichotomie-glouton-knn,P13_bareme_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_bareme_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d9c0648e8938a1ed8bdcc0210347b9288ca5bf8488f6d1da2b6593dc7fd8c793,non
P01-P13-corrige-dichotomie-glouton-knn,P13_corrige_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_corrige_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,84de3809f34fdb8b0fb23aab5140c231f4cb07f99d0c1aafbbb41aa10cf084c6,non
P01-P13-cours-dichotomie-glouton-knn,P13_cours_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_cours_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,c55ff45aedd91646fe993f08179218bf1d12aeb61e97b24f6a52c10a6cd3bf33,non
P01-P13-evaluation-dichotomie-glouton-knn,P13_evaluation_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_evaluation_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,5783b289bedfb32a1de2651eb026ec88b8aaa1d468b666987e936cc179e66d6f,non
P01-P13-remediation-dichotomie-glouton-knn,P13_remediation_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_remediation_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,bf0c6924c7a91d008d1d9bc86dbe721ed8828b5bf1d3adbae7be266f00332e89,non
P01-P13-tp-dichotomie-glouton-knn,P13_tp_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_tp_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,065d80478f0cbf718aca62573073830cee3ceba143b1de5b069c3e5d428ade9f,non
P01-P13-trace-dichotomie-glouton-knn,P13_trace_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_trace_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,a7a23cc52aacdc460d2bbbfd9b41dc3a75465855b98b05bde8435e5fffa293ed,non
P01-P13-version-amenagee-dichotomie-glouton-knn,P13_version_amenagee_dichotomie_glouton_knn.md,03_progressions/supports/premiere/P13/P13_version_amenagee_dichotomie_glouton_knn.md,document,premiere,"dichotomie, glouton et k-NN","dichotomie, glouton et k-NN",P13,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,9be9d8bcbcea35d854962bb9875132b45e6617d46403fda0cee7f177c5eda5ff,non
P01-P14-TD-synthese-projet-oral,P14_TD_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_TD_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,3f6182a3a86360fc8b845042665316f5c60d467f885866756e9b05f8ca882476,non
P01-P14-bareme-synthese-projet-oral,P14_bareme_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_bareme_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,exercise,985c7edde927573e0217292d39b5d9757c7ff92725234896c49fa30d2688af4f,non
P01-P14-corrige-synthese-projet-oral,P14_corrige_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_corrige_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,0dcf1ddde876b36374ef48c26c2eff15db16d107ec07e323ddd3d441de356a37,non
P01-P14-cours-synthese-projet-oral,P14_cours_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_cours_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,31f98c530050f469340e48b04e94b59a6d5ff6484678cfca1e1ac230b21e43aa,non
P01-P14-evaluation-synthese-projet-oral,P14_evaluation_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_evaluation_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,ec3ad71b5c9cf2fa461a3fb57a92bf78cc3148e9fe003311d21709caac04d7e3,non
P01-P14-remediation-synthese-projet-oral,P14_remediation_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_remediation_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,exercise,ef2cfd4d2ebdd3d39ea4e2259773407ab8fa8cae7aad03cf86352580e15a8478,non
P01-P14-tp-synthese-projet-oral,P14_tp_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_tp_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,exercise,b3b789797308ffcfc3eb669da67c860dda0c38a99bca42e0a78aaadeef91280c,non
P01-P14-trace-synthese-projet-oral,P14_trace_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_trace_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,049637a1da682322381a3c6124dd56a8c913a1cbf4d07a5590d9c384b0e0247c,non
P01-P14-version-amenagee-synthese-projet-oral,P14_version_amenagee_synthese_projet_oral.md,03_progressions/supports/premiere/P14/P14_version_amenagee_synthese_projet_oral.md,document,premiere,"synthèse, projet et oral","synthèse, projet et oral",P14,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,exercise,8e0919adc54b37bdeff040ab89b1a7325a7840849b05fcc5d30a7d9780819a73,non
P01-P00-corrige-professeur-diagnostic-python,P00_corrige_professeur_diagnostic_python.py,03_progressions/supports/premiere/P00/code/P00_corrige_professeur_diagnostic_python.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,6036abeef58bd83d87ad551c46e2670afdc8272cd2b966c601142868667b0050,non
P01-P00-starter-diagnostic-python,P00_starter_diagnostic_python.py,03_progressions/supports/premiere/P00/code/P00_starter_diagnostic_python.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,548d72b9e5f30aab484dbe9882d8d4e31c9c0e6fba9b074691513bb662684297,non
P01-P00-tests-attendus-diagnostic-python,P00_tests_attendus_diagnostic_python.py,03_progressions/supports/premiere/P00/code/P00_tests_attendus_diagnostic_python.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,604815a075ef804e86e4424ec2dc2f16642de2f30987b66ffb8ad68d90185508,non
P01-P01-corrige-professeur-conversions-bases,P01_corrige_professeur_conversions_bases.py,03_progressions/supports/premiere/P01/code/P01_corrige_professeur_conversions_bases.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,4ef348656fe095ce8dc49b70d832eff92be56b18dedf7a8322d929280352dabd,non
P01-P01-starter-conversions-bases,P01_starter_conversions_bases.py,03_progressions/supports/premiere/P01/code/P01_starter_conversions_bases.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,dae6cd6b7393479226a1b3c14e9eaf28016d26c80f65079dd97fb12d08dd3ded,non
P01-P01-tests-attendus-conversions-bases,P01_tests_attendus_conversions_bases.py,03_progressions/supports/premiere/P01/code/P01_tests_attendus_conversions_bases.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,e0823179af0273a727890e5d30dc31e516a741ac89ec45c46b9c65b9b9f697f6,non
P01-P02-corrige-professeur-complement-booleens,P02_corrige_professeur_complement_booleens.py,03_progressions/supports/premiere/P02/code/P02_corrige_professeur_complement_booleens.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,488bb2aa32d75053ed458e799c84a1e30f46bd5bee1085fee6dfdab585bc0d67,non
P01-P02-starter-complement-booleens,P02_starter_complement_booleens.py,03_progressions/supports/premiere/P02/code/P02_starter_complement_booleens.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,8479062a20ebcc598299065c2729914fe2102912eb5d224c22aa115e757a6ba2,non
P01-P02-tests-attendus-complement-booleens,P02_tests_attendus_complement_booleens.py,03_progressions/supports/premiere/P02/code/P02_tests_attendus_complement_booleens.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,0fb49fb58aa11b39ed97135484631420860370a3e2ead500a9499b400d76c004,non
P01-P03-corrige-professeur-texte-reels,P03_corrige_professeur_texte_reels.py,03_progressions/supports/premiere/P03/code/P03_corrige_professeur_texte_reels.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,9817dfb36ce30a94ce5a04ec5cfcd18dc16a66409890dd2330ebbcd2aeba81f1,non
P01-P03-starter-texte-reels,P03_starter_texte_reels.py,03_progressions/supports/premiere/P03/code/P03_starter_texte_reels.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,40a586d7203ebb74a277211b304b43db7d1f5a140c168034df987ec8faa7205c,non
P01-P03-tests-attendus-texte-reels,P03_tests_attendus_texte_reels.py,03_progressions/supports/premiere/P03/code/P03_tests_attendus_texte_reels.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,f20743316f87d457936ffded61e4db12fb7dc8c85a0791343fa2bfa9d3f8e09c,non
P01-P04-corrige-professeur-types-construits,P04_corrige_professeur_types_construits.py,03_progressions/supports/premiere/P04/code/P04_corrige_professeur_types_construits.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,86d4455a9e01513db0de1824867fcc545d9f676c7b4d37da2503cabb5f631525,non
P01-P04-starter-types-construits,P04_starter_types_construits.py,03_progressions/supports/premiere/P04/code/P04_starter_types_construits.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,48434c58fcb91ec4a138fe8ea2c669d30b490e6e00f12e1b638d9379ba31c7bb,non
P01-P04-tests-attendus-types-construits,P04_tests_attendus_types_construits.py,03_progressions/supports/premiere/P04/code/P04_tests_attendus_types_construits.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,135307dfcd1373b4ac99f9e89fd6f0e6f90fb150dc06f9522272377239f6bb99,non
P01-P05-corrige-professeur-tables-csv,P05_corrige_professeur_tables_csv.py,03_progressions/supports/premiere/P05/code/P05_corrige_professeur_tables_csv.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,80c22dd4c6471fc284a9335f07aa445a8ac9a07a7c2613785b7f21d9e44809d4,non
P01-P05-starter-tables-csv,P05_starter_tables_csv.py,03_progressions/supports/premiere/P05/code/P05_starter_tables_csv.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,9e832bc55bb96dc311030eacf5d99c700ef2f1df4723b00bff8d118cb19671c9,non
P01-P05-tests-attendus-tables-csv,P05_tests_attendus_tables_csv.py,03_progressions/supports/premiere/P05/code/P05_tests_attendus_tables_csv.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,c5171ca913897901db52f1cfd36df9b681187faba9507f82e0b08c17002aa954,non
P01-P06-corrige-professeur-tables-recherche-tri-fusion,P06_corrige_professeur_tables_recherche_tri_fusion.py,03_progressions/supports/premiere/P06/code/P06_corrige_professeur_tables_recherche_tri_fusion.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,corrige,non,non,corrige,cf5d8c029ecfeafbb4fdfd3d4045953ff134854f8c48682fc85da294e592bd84,non
P01-P06-starter-tables-recherche-tri-fusion,P06_starter_tables_recherche_tri_fusion.py,03_progressions/supports/premiere/P06/code/P06_starter_tables_recherche_tri_fusion.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,ad1bc598347662336a99e775a2bd5b7984c1361db47498c4d5a6f8c89679e072,non
P01-P06-tests-attendus-tables-recherche-tri-fusion,P06_tests_attendus_tables_recherche_tri_fusion.py,03_progressions/supports/premiere/P06/code/P06_tests_attendus_tables_recherche_tri_fusion.py,python,premiere,,,NA,needs_review,basse,oui,oui,,generated,mixte,non,non,autre,85f9fa38a7633d31a4063e4dee3ab4e8da502d59b525ff8137c8f10af826d5c9,non
